epoch,train_accuracy,val_accuracy
1,0.3615233302116394,0.4272536337375641
2,0.5552290678024292,0.6315973997116089
3,0.6486879587173462,0.6815740466117859
4,0.686432957649231,0.706795871257782
5,0.7185801267623901,0.7289817929267883
6,0.737974226474762,0.6923166513442993
7,0.7540183663368225,0.7415927052497864
8,0.7615115642547607,0.736922025680542
9,0.7719579339027405,0.7510508894920349
10,0.7782903909683228,0.7464969754219055
11,0.7852399349212646,0.7343531250953674
12,0.791293203830719,0.7459131479263306
13,0.798801064491272,0.757239580154419
14,0.8052805066108704,0.7450957298278809
15,0.8123916387557983,0.7462634444236755
16,0.8170491456985474,0.7552545666694641
17,0.8238517642021179,0.7552545666694641
18,0.8308894634246826,0.7485988140106201
19,0.8371484875679016,0.7455627918243408
20,0.8425406217575073,0.7445119023323059
21,0.8481972217559814,0.7446286678314209
22,0.8541476726531982,0.7482484579086304
23,0.8585994839668274,0.7384399771690369
24,0.8629338145256042,0.7418262362480164
25,0.8683112263679504,0.7405418157577515
26,0.8734536170959473,0.7377393841743469
27,0.8782140016555786,0.7376226186752319
28,0.8810202479362488,0.7443951368331909
29,0.8848549723625183,0.7355207800865173
30,0.885148823261261,0.7308500409126282
31,0.8908789157867432,0.7347034215927124
32,0.8913637399673462,0.7347034215927124
33,0.8926272988319397,0.7323680520057678
34,0.8948311805725098,0.7322512865066528
35,0.8930680751800537,0.7300326824188232
36,0.8936998844146729,0.7312003970146179
37,0.8552202582359314,0.7251284718513489
38,0.8560283184051514,0.749649703502655
39,0.8577032685279846,0.7383232116699219
40,0.8610972166061401,0.7387902736663818
41,0.8649320006370544,0.7345866560935974
42,0.868002712726593,0.7164876461029053
43,0.8711469173431396,0.7315506935119629
44,0.8753489255905151,0.7344698905944824
45,0.8776115775108337,0.7391405701637268
46,0.8833563327789307,0.7357543110847473
47,0.8876465559005737,0.7322512865066528
48,0.8901589512825012,0.7279308438301086
49,0.8931562304496765,0.7377393841743469
50,0.8992095589637756,0.7285147309303284
51,0.9018688797950745,0.7419430017471313
52,0.9057917594909668,0.7295656204223633
53,0.9082454442977905,0.7340028285980225
54,0.9126972556114197,0.7272302508354187
55,0.9159002304077148,0.737155556678772
56,0.9200434684753418,0.7380896806716919
57,0.9208074808120728,0.737038791179657
58,0.9263024926185608,0.736922025680542
59,0.9284034967422485,0.7292153239250183
60,0.930387020111084,0.7310836315155029
61,0.9322529435157776,0.7334189414978027
62,0.9339719414710999,0.7317842245101929
63,0.9357350468635559,0.7290985584259033
64,0.9364402890205383,0.7314339280128479
65,0.9370720982551575,0.7328351140022278
66,0.9382033944129944,0.7294488549232483
67,0.9386588931083679,0.7294488549232483
68,0.9399371147155762,0.7303829789161682
69,0.9038670659065247,0.7399579882621765
70,0.9000763893127441,0.7357543110847473
71,0.9018542170524597,0.7199906706809998
72,0.9044253826141357,0.7168379426002502
73,0.9039111137390137,0.7347034215927124
74,0.9072757363319397,0.7169547080993652
75,0.9092445373535156,0.7252452373504639
76,0.9123005270957947,0.7303829789161682
77,0.9151068329811096,0.7397244572639465
78,0.9177221059799194,0.7101821303367615
79,0.919588029384613,0.7162541151046753
80,0.9224530458450317,0.7196403741836548
81,0.92452472448349,0.7303829789161682
82,0.9269489645957947,0.7303829789161682
83,0.931753396987915,0.7323680520057678
84,0.9332960844039917,0.7142690420150757
85,0.9356322288513184,0.7241942882537842
86,0.9368957877159119,0.7340028285980225
87,0.9409655928611755,0.7320177555084229
88,0.9443742632865906,0.7237272262573242
89,0.9445064663887024,0.7254787683486938
90,0.9487525820732117,0.7247781157493591
91,0.9499720931053162,0.7280476689338684
92,0.9513972401618958,0.7262961268424988
93,0.9541741609573364,0.7272302508354187
94,0.9526607990264893,0.7250117063522339
95,0.9571273326873779,0.7247781157493591
96,0.9569510221481323,0.7253620028495789
97,0.9558196663856506,0.7267631888389587
98,0.9577590823173523,0.7268799543380737
99,0.9587141275405884,0.7265296578407288
100,0.9589051008224487,0.7260625958442688
101,0.9257588386535645,0.7382064461708069
102,0.9242455363273621,0.7323680520057678
103,0.9260526895523071,0.7213918566703796
104,0.9253915548324585,0.7160205245018005
105,0.9275219440460205,0.7152031660079956
106,0.9288736581802368,0.7279308438301086
107,0.9304751753807068,0.7285147309303284
108,0.9328406453132629,0.7092480063438416
109,0.9345008730888367,0.7169547080993652
110,0.9365284442901611,0.7275805473327637
111,0.9386441707611084,0.7304997444152832
112,0.940510094165802,0.7170714735984802
113,0.9415679574012756,0.7283979654312134
114,0.9438453316688538,0.7217421531677246
115,0.9475772380828857,0.7294488549232483
116,0.9481061100959778,0.7306165099143982
117,0.9507801532745361,0.7209247946739197
118,0.9523963332176208,0.7292153239250183
119,0.9552466869354248,0.7246613502502441
120,0.9564514756202698,0.7190564870834351
121,0.9596691131591797,0.7205744981765747
122,0.9619758725166321,0.7210415601730347
123,0.9611824750900269,0.7199906706809998
124,0.9636067152023315,0.7213918566703796
125,0.9658105969429016,0.7280476689338684
126,0.965634286403656,0.7267631888389587
127,0.9663101434707642,0.7283979654312134
128,0.9682936072349548,0.7257122993469238
129,0.9675295948982239,0.7255955338478088
130,0.9677940607070923,0.7252452373504639
131,0.9687784910202026,0.7265296578407288
132,0.9691457748413086,0.7273470163345337
