epoch,train_accuracy,val_accuracy
1,0.34555259346961975,0.35485753417015076
2,0.4041903018951416,0.35509106516838074
3,0.40820133686065674,0.35509106516838074
4,0.4100525975227356,0.35485753417015076
5,0.4126972556114197,0.3574264347553253
6,0.4167082905769348,0.3552078604698181
7,0.4356616139411926,0.38113030791282654
8,0.45705386996269226,0.5239374041557312
9,0.4762275516986847,0.5239374041557312
10,0.4921248257160187,0.5239374041557312
11,0.49988245964050293,0.5239374041557312
12,0.5039228796958923,0.5239374041557312
13,0.5060239434242249,0.5239374041557312
14,0.5080220699310303,0.5239374041557312
15,0.50843346118927,0.5239374041557312
16,0.5093885064125061,0.5239374041557312
17,0.5092268586158752,0.5239374041557312
18,0.5101084113121033,0.5239374041557312
19,0.51003497838974,0.5239374041557312
20,0.5098292827606201,0.5239374041557312
21,0.5099321007728577,0.5239374041557312
22,0.5104316473007202,0.5239374041557312
23,0.5108724236488342,0.5239374041557312
24,0.5102259516716003,0.5239374041557312
25,0.5104904174804688,0.5239374041557312
26,0.5102994441986084,0.5239374041557312
27,0.5104169845581055,0.5239374041557312
28,0.5105345249176025,0.5239374041557312
29,0.5108577609062195,0.5239374041557312
30,0.510916531085968,0.5239374041557312
31,0.5106814503669739,0.5239374041557312
32,0.510519802570343,0.5239374041557312
33,0.5110928416252136,0.5239374041557312
34,0.5108577609062195,0.5239374041557312
35,0.5110193490982056,0.5239374041557312
36,0.5109018087387085,0.5239374041557312
37,0.51084303855896,0.5239374041557312
38,0.5108577609062195,0.5296590328216553
39,0.5128559470176697,0.5354974269866943
40,0.518865168094635,0.5074731707572937
41,0.5234345197677612,0.50023353099823
42,0.5276365876197815,0.48108360171318054
43,0.5322499871253967,0.37751051783561707
44,0.5346155166625977,0.45177486538887024
45,0.5371866822242737,0.37120503187179565
46,0.5403749346733093,0.36816906929016113
47,0.5400810837745667,0.47361046075820923
48,0.5429020524024963,0.21041569113731384
49,0.545767068862915,0.2620270848274231
50,0.5465751886367798,0.3046473562717438
51,0.5500279068946838,0.3445819616317749
52,0.5534071922302246,0.2271135002374649
53,0.5538038611412048,0.23668846487998962
54,0.5537598133087158,0.33418962359428406
55,0.5551996827125549,0.25256890058517456
56,0.5560665130615234,0.36489957571029663
57,0.5555816888809204,0.2868986427783966
58,0.5576826930046082,0.2152031809091568
59,0.5602685809135437,0.2163708508014679
60,0.5587552785873413,0.27206912636756897
61,0.5600481629371643,0.23306865990161896
62,0.5600922703742981,0.2542036473751068
63,0.5594751834869385,0.23108360171318054
64,0.5618994235992432,0.24544605612754822
65,0.5643531084060669,0.24626342952251434
66,0.5629132390022278,0.2476646453142166
67,0.5620316863059998,0.2476646453142166
68,0.5636625289916992,0.24626342952251434
