epoch,train_accuracy,val_accuracy
1,0.44023096561431885,0.4054180383682251
2,0.41354942321777344,0.5206679105758667
3,0.4131086468696594,0.45189163088798523
4,0.419147253036499,0.35509106516838074
5,0.44315478205680847,0.5239374041557312
6,0.47643324732780457,0.5239374041557312
7,0.49024417996406555,0.5239374041557312
8,0.4980752766132355,0.5239374041557312
9,0.5023360848426819,0.5239374041557312
10,0.50542151927948,0.5239374041557312
11,0.5067291855812073,0.5239374041557312
12,0.5068320035934448,0.5239374041557312
13,0.5080808401107788,0.5239374041557312
14,0.5092856287956238,0.5239374041557312
15,0.5083453059196472,0.5239374041557312
16,0.508712649345398,0.5239374041557312
17,0.5098145604133606,0.5239374041557312
18,0.5100055932998657,0.5239374041557312
19,0.5098586678504944,0.5239374041557312
20,0.5102847218513489,0.5239374041557312
21,0.5102112889289856,0.5239374041557312
22,0.5105932950973511,0.5239374041557312
23,0.5106667280197144,0.5239374041557312
24,0.5110340714454651,0.5239374041557312
25,0.5102700591087341,0.5239374041557312
26,0.5106079578399658,0.5239374041557312
27,0.5104904174804688,0.5239374041557312
28,0.5106226801872253,0.5239374041557312
29,0.51084303855896,0.5239374041557312
30,0.5112985372543335,0.5239374041557312
31,0.5106373429298401,0.5239374041557312
32,0.5107108354568481,0.5239374041557312
33,0.5107108354568481,0.5239374041557312
34,0.510916531085968,0.5239374041557312
35,0.5109311938285828,0.5239374041557312
36,0.5107402205467224,0.5239374041557312
37,0.5109311938285828,0.5239374041557312
38,0.5111516118049622,0.5239374041557312
39,0.5111222267150879,0.5239374041557312
40,0.511239767074585,0.5239374041557312
41,0.5113131999969482,0.5239374041557312
42,0.5112985372543335,0.5239374041557312
43,0.5113719701766968,0.5239374041557312
44,0.5113131999969482,0.5239374041557312
45,0.5112691521644592,0.5239374041557312
46,0.511357307434082,0.5239374041557312
47,0.5113866925239563,0.5239374041557312
48,0.5113131999969482,0.5239374041557312
49,0.5113719701766968,0.5239374041557312
50,0.511357307434082,0.5239374041557312
51,0.511357307434082,0.5239374041557312
52,0.5112985372543335,0.5239374041557312
53,0.5113866925239563,0.5239374041557312
54,0.5120184421539307,0.5255721807479858
55,0.5143545866012573,0.4947454333305359
56,0.5210543274879456,0.47687995433807373
57,0.5261967182159424,0.4532928466796875
58,0.5274308919906616,0.4487389028072357
59,0.528459370136261,0.40915459394454956
60,0.5304574966430664,0.45142456889152527
61,0.5323969125747681,0.45072394609451294
